ID,NR,TraceSampleCode,Region,RegionNo,LabNo,Date_ElementalBulk,Li_Bulk,B_Bulk,Na_Bulk,Mg_Bulk,Al_Bulk,K_Bulk,Ca_Bulk,V_Bulk,Mn_Bulk,Co_Bulk,Ni_Bulk,Cu_Bulk,Zn_Bulk,Ga_Bulk,Se_Bulk,Rb_Bulk,Sr_Bulk,Mo_Bulk,Cd_Bulk,Cs_Bulk,Ba_Bulk,La_Bulk,Ce_Bulk,Nd_Bulk,Sm_Bulk,Eu_Bulk,Yb_Bulk,Lu_Bulk,Tl_Bulk,Pb_Bulk,U_Bulk
8.8000000000000000e+01,1.6000000000000000e+01,"1BFrLim07070016","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,4.2291561797502902e-01,2.9272187775542802e+03,7.3447886297861498e+02,6.2475738605542297e+00,1.3028988072077500e+04,2.6287811830455098e+02,2.6129571143951501e-02,4.0927105552813497e-01,2.0905709591159300e-02,7.3274511824723509e-01,2.5284177970254400e+00,1.8111657018407300e+02,1.7609500484818200e-02,-6.7843897829212718e-01,1.2471415017976801e+01,1.3271310125802099e-01,3.0125608148624600e-02,4.2562280580559393e-03,7.5683332849296611e-02,4.2530561008427098e-01,7.6872183867885803e-03,6.4616737961303797e-03,1.8839188755104500e-03,3.4010720423899201e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,2.8605205017837401e-03,4.3480262608201398e-02,3.1523809912994299e-04
8.9000000000000000e+01,1.7000000000000000e+01,"1BFrLim07070017","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,4.3046425819022999e-01,2.9616610449346804e+03,7.8635281831587895e+02,5.3399611815493202e+00,1.3285805326289701e+04,2.5134512900620399e+02,1.7383684235444102e-02,3.2567017099507201e-01,1.7717016694400102e-02,5.6023586451760699e-01,2.5069984416093600e+00,1.7658470910581801e+02,1.8720472579950399e-02,-6.7843897829212718e-01,1.2385772919257999e+01,1.1424807792593700e-01,2.7432201055320099e-02,3.3115336057113901e-03,7.4261166208324195e-02,1.8787681531306502e-01,6.6848933091546801e-03,5.1210958684528201e-03,1.4730690653969999e-03,3.4908189224818197e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,2.9531144285882597e-03,3.1897911224616597e-02,8.4374982570419401e-04
9.0000000000000000e+01,1.8000000000000000e+01,"1BFrLim07070018","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,3.3181652617233098e-01,2.8405964199125101e+03,7.0863421667750902e+02,7.9828212564029499e+00,1.2605732203228301e+04,2.6299036024261801e+02,2.2253282423552199e-02,3.7054938092999901e-01,2.4849505636827699e-02,1.0014810147428299e+00,2.5373734714893699e+00,1.8272550303501902e+02,1.5830884757466499e-02,-6.7843897829212718e-01,1.1964666991057101e+01,1.4724761162103200e-01,2.8984985044231699e-02,5.2633324308287302e-03,7.2279882696330303e-02,2.8653490246453800e-01,1.0136595206464101e-02,7.8856574911579606e-03,2.5885439787122003e-03,4.8304047977810999e-04,2.9167103507360300e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,2.7315629468768702e-03,7.4995333920919408e-02,3.6567316484129199e-04
9.1000000000000000e+01,1.9000000000000000e+01,"1BFrLim07070019","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-1.8647939657841603e-02,3.8380831723916797e-01,3.1363851513257100e+03,7.6134482849351002e+02,7.3663842195633498e+00,1.1034908313558299e+04,1.9450048825501499e+03,2.1819735398338098e-02,4.4440411705269001e-01,2.0338339723117500e-02,8.7365161443578399e-01,2.7193384950718702e+00,1.8589624788316601e+02,1.8234539808684003e-02,-2.4906169314160395e-01,1.2575696286802101e+01,7.4242662416163396e-01,3.1118520849584400e-02,-4.6548701439997212e-03,7.1159984160140494e-02,1.6153575456225602e+00,1.0511755730420199e-02,1.1243018416733200e-02,3.3487926431571800e-03,7.8493642437134500e-04,-4.3979594131824366e-04,-1.7055477126131651e-04,-1.8208154766477573e-04,2.9040922755258600e-03,5.2199434968771004e-02,4.7600243384111500e-04
9.2000000000000000e+01,2.0000000000000000e+01,"1BFrLim07070020","LIM",1.3000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,5.6477016479896802e-01,3.0798604893696697e+03,7.9961876584745301e+02,9.0445395191591800e+00,1.4042830737602699e+04,2.6381542404948698e+02,2.1064943220657301e-02,3.4888739026147997e-01,1.5280300978011500e-02,5.2466807415166494e-01,2.6601687342823404e+00,1.8931294100252700e+02,1.8462466738124402e-02,-6.7843897829212718e-01,1.3285117789670599e+01,1.3012541504156000e-01,2.6271983408715401e-02,-2.8073172657583595e-03,7.6418191048362200e-02,2.4965182149365800e-01,1.3081245964918799e-02,1.6067357145087200e-02,6.8426976555416999e-03,6.5483957454706601e-04,-2.3041039608706908e-04,3.1801384494843497e-04,-2.7600372280097964e-04,2.8685943724768600e-03,4.4532031488719002e-02,1.0944495382882100e-03
9.3000000000000000e+01,1.0000000000000000e+00,"1BDeNor08060001","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",2.9879581118224897e-02,6.7105953808389696e-01,2.4173834013490796e+03,7.0132520208964797e+02,8.3747847756082394e-01,1.4036232697146899e+04,1.9174637861293900e+02,-1.7092771926445992e-02,3.2790830388230802e-01,7.5032817928561103e-03,8.9358741562646893e-02,2.3396281415596398e+00,2.2507706779409702e+02,1.2139185544402499e-02,-2.6941977411123380e-01,1.8981375866451600e+01,1.2733650086902701e-01,6.7417822934296698e-02,-7.3588693846694236e-03,6.3014701858324900e-03,3.4986456771112000e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,4.8351688463254400e-04,6.0058129573739493e-03,-2.4774432031834720e-04
9.4000000000000000e+01,2.0000000000000000e+00,"1BDeNor08060002","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-6.2515655772774018e-03,3.1179527438904697e-01,1.7192114301479701e+03,6.5632948370772704e+02,2.3555954069439899e-01,1.1624940059375602e+04,1.1312443600403900e+02,-1.7092771926445992e-02,6.5228787815009404e-01,9.0443153349372297e-03,-6.8973037053075281e-03,5.5654592254696498e+00,1.3364957743063601e+02,1.1244925687244800e-02,-2.6941977411123380e-01,3.9467727671781098e+01,8.1755878780799901e-02,2.5984418919865401e-02,-7.3588693846694236e-03,2.0523121763827600e-02,2.6260862436648800e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,-2.8101332842055761e-04,3.9755374805610401e-03,-2.4774432031834720e-04
9.5000000000000000e+01,3.0000000000000000e+00,"1BDeNor08060003","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",7.6212275766725096e-03,5.4956135215736401e-01,2.7871672914264500e+03,7.2527161967566701e+02,9.4048585570291598e-01,1.3910363287494900e+04,1.8195679522775501e+02,-1.7092771926445992e-02,5.4751550889567202e-01,9.6101274296871604e-03,1.4904988857898802e-01,4.8602173210235300e+00,1.7052749963316199e+02,1.0971581132251100e-02,3.0966092600742900e-01,1.5974438009908900e+01,1.7999679430982998e-01,4.9569938364181901e-02,-7.3588693846694236e-03,7.0301829384477495e-03,4.8964928946808498e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,3.7448231379520904e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,3.6847866012190098e-04,6.5156997660621198e-03,-2.4774432031834720e-04
9.6000000000000000e+01,4.0000000000000000e+00,"1BDeNor08060004","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",1.3454281552751799e-02,5.1033440314840905e-01,2.3251710063964597e+03,7.0388173978182806e+02,5.1247360227749506e-01,1.4504865621970599e+04,1.4512862169088100e+02,1.8622838171694401e-02,4.5867236985405296e-01,1.1177371537338500e-02,1.1680395601634901e-01,5.1217971104311699e+00,1.6393240387329499e+02,1.1253623525507900e-02,3.0468315691500802e-01,8.0149191470717494e+00,1.3071985762856703e-01,7.6655531827869397e-02,-7.3588693846694236e-03,4.8995948470611402e-03,2.9921641548828200e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,-2.8101332842055761e-04,4.6468253359758299e-03,3.2233749812275199e-04
9.7000000000000000e+01,5.0000000000000000e+00,"1BDeNor08060005","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-6.2515655772774018e-03,4.4937202795654096e-01,3.9064113490782197e+03,8.8928507460077697e+02,1.1849546610339701e+00,1.6226495147112500e+04,2.2014106114664301e+02,-1.7092771926445992e-02,8.2511349623063990e-01,9.4987979711262400e-03,-6.8973037053075281e-03,6.2590347546154197e+00,1.8071766917592601e+02,1.5543145611298799e-02,4.5268232220962601e-01,5.1645814883183604e+01,1.1803911488562401e-01,8.7288144976082199e-02,-7.3588693846694236e-03,2.0291645708356298e-02,4.4788267412029396e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,6.9501792654063700e-04,3.9046703721829302e-03,-2.4774432031834720e-04
9.8000000000000000e+01,6.0000000000000000e+00,"1BDeNor08060006","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",2.2443898777026898e-02,2.5144379462810401e-01,2.3103074720975997e+03,6.9285931313117101e+02,1.5768819096497699e+00,1.3346322251921400e+04,1.4408183483519599e+02,-1.7092771926445992e-02,5.4899721952360303e-01,9.9929244970989595e-03,2.5279013578418802e-01,5.2969671663064304e+00,1.9640642042578500e+02,1.1370760860524300e-02,-2.6941977411123380e-01,1.0590551719895400e+01,1.2303661470280200e-01,3.9764918017777498e-02,-7.3588693846694236e-03,5.2777293454528695e-03,3.1845551951950296e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,-2.8101332842055761e-04,8.2317216578287906e-03,-2.4774432031834720e-04
9.9000000000000000e+01,7.0000000000000000e+00,"1BDeNor08060007","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",2.2402624285386998e-02,3.2960572673091798e-01,1.7742178575631301e+03,5.7167054410246897e+02,5.6253220011999094e-01,1.0789766093028500e+04,1.4161497518252500e+02,-1.7092771926445992e-02,2.8237361167723601e-01,2.5600238472080197e-03,2.4652906308922201e-01,1.9168478448969000e+00,1.4372080706349601e+02,8.9042092220802792e-03,-2.6941977411123380e-01,1.5201637287112801e+01,9.1817067018638093e-02,2.8108720274735901e-02,-7.3588693846694236e-03,9.3352682716441298e-03,4.7915260100870695e-02,-4.2265263130613728e-04,6.5895982200383900e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,-2.8101332842055761e-04,7.2152166852343597e-03,-2.4774432031834720e-04
1.0000000000000000e+02,8.0000000000000000e+00,"1BDeNor08060008","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",8.6881574234060496e-02,4.6167341718836002e-01,1.9769080110867999e+03,5.4485195646960494e+02,5.8103690957479703e-01,1.0240205910348101e+04,1.1424350102237500e+02,1.5065272429289000e-02,4.9936308584404998e-01,6.4062385274429095e-03,2.8807861817951502e-02,4.3498143391053299e+00,1.3755186303604100e+02,1.0739701348525201e-02,-6.7843897829212718e-01,4.5570359449902398e+00,1.3598905715088500e-01,5.5698794700685700e-02,4.2956367132900601e-03,3.1832008527017601e-03,4.6068797681279798e-02,2.9403301535490698e-03,1.3634756370277000e-03,7.6745668841248808e-03,2.4605522079616999e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,6.3373412361657894e-04,3.5987685138195997e-03,3.5855973552156200e-04
1.0100000000000000e+02,9.0000000000000000e+00,"1BDeNor08090009","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",-1.7662854140611025e-02,5.4235945332563695e-01,1.9362727811974300e+03,7.2904998629962199e+02,5.6241126584744705e-01,1.4169485294383800e+04,1.4873307910357599e+02,-1.1785501241249755e-02,3.2689447809719502e-01,4.6832800145160001e-03,6.6208576337084902e-03,2.6421939824481702e+00,1.8863833243018399e+02,1.5799453479838198e-02,3.3716457060896199e-01,2.9602234253735801e+01,8.0807709843037992e-02,3.0219193993837001e-02,2.7424007099080901e-03,1.2052339208890400e-02,2.3600104290684199e-02,-2.4049693864995036e-04,-9.3326563742578031e-05,-7.7233565727603890e-04,-3.4542845134702182e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,-3.5272758610576189e-05,5.4024286463830791e-04,-2.0235712417962987e-03,2.2988801793734400e-04
1.0200000000000000e+02,1.0000000000000000e+01,"1BDeNor08090010","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,3.9857440338461297e-01,2.3177682339818598e+03,8.2701223509762008e+02,3.6311141455221901e-01,1.4098499368627099e+04,1.6981281216564699e+02,9.0566533591342098e-03,3.6999325157422602e-01,6.7657464117529499e-03,-6.3156372319525290e-03,2.7526480629143997e+00,1.9511742723522599e+02,1.7361757076084901e-02,-6.7843897829212718e-01,8.4783648992491507e+00,7.1782085335195311e-02,5.0738558019990401e-02,-2.8073172657583595e-03,8.2598350613065311e-03,2.3353226596204302e-02,-5.3541376581575390e-04,3.2035189614251601e-04,-3.7776376298554604e-04,-4.3190710806838863e-05,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,-3.7804250505068870e-04,3.6674640965181598e-03,1.6656929101382299e-04
1.0300000000000000e+02,1.1000000000000000e+01,"1BDeNor08090011","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",2.4903555742176099e-02,7.6529481878162908e-01,2.6108390785708898e+03,7.8248662854699398e+02,3.7922135095648701e-01,1.5368316339313100e+04,2.4103903482605401e+02,1.5695791761544800e-02,2.2719076179260800e-01,4.7233948019019594e-03,3.0678615569163500e-02,2.4468471509139200e+00,2.2519131024958600e+02,1.7101073375406499e-02,4.8271059939942002e-01,1.8600907686805201e+01,1.6112571052838201e-01,3.7484049564101604e-02,3.5644267435789800e-03,1.1757758221957199e-02,6.9509790959237192e-02,-2.4049693864995036e-04,5.9140461497709899e-04,-7.7233565727603890e-04,-3.4542845134702182e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,-3.5272758610576189e-05,6.3417491448838708e-04,3.4663760711370799e-03,9.2180613280770597e-05
1.0400000000000000e+02,1.2000000000000000e+01,"1BDeNor08100012","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",2.8934556112116903e-02,3.3131583239322404e-01,1.8744621895798200e+03,6.8099521520976100e+02,6.6941261170583100e-01,1.4519739696405601e+04,1.6445516548688300e+02,-1.7092771926445992e-02,1.9645408349242002e-01,5.3669848473435304e-03,1.4274013817042601e-02,1.4433889390531101e+00,1.5741212873019700e+02,1.2337974378281300e-02,-2.6941977411123380e-01,3.6914705059827803e+01,1.2962037644117200e-01,2.7098478175461002e-02,-7.3588693846694236e-03,1.9806491910450402e-02,6.0727701005508103e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,2.7831660866834199e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,3.5157428267127197e-04,2.6514879399955702e-03,-2.4774432031834720e-04
1.0500000000000000e+02,1.3000000000000000e+01,"1BDeNor08110013","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/29/09 00:00:00",-3.0225938756234270e-02,1.2360504082769300e-01,3.4689869260360701e+03,8.8047490498356296e+02,3.0148560692404898e+00,1.7664728340296700e+04,3.5729769811051398e+02,2.1282506974283598e-02,6.3650442289102704e-01,1.6129336768514500e-02,2.4363776067133601e-02,4.6645376380258208e+00,2.4913606698038001e+02,2.2758801711587499e-02,-6.7843897829212718e-01,1.1304258439663800e+01,2.4158825970335301e-01,8.7482569472597499e-02,4.8564696717549602e-03,5.2751598861277204e-03,1.8758576122168499e-01,6.5663690539030292e-04,2.1136723626791198e-03,-3.7776376298554604e-04,3.8162041563016103e-04,-2.3041039608706908e-04,-2.1851461621594099e-04,-2.7600372280097964e-04,8.7667418746149200e-04,3.2714334175872703e-02,6.1996326394354699e-04
1.0600000000000000e+02,1.4000000000000000e+01,"1BDeNor08110014","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",-6.2515655772774018e-03,2.3333068344650801e-01,2.1247596337963701e+03,7.7623962712597995e+02,4.3272994321541502e-01,1.6245815108283701e+04,5.1350020258115694e+02,-1.7092771926445992e-02,3.0398496614975801e-01,7.4549815691093901e-03,2.0668757127257797e-02,2.3029558316195597e+00,2.8431631981463397e+02,1.3880762863463200e-02,-2.6941977411123380e-01,2.3012227042946098e+01,2.3821803782742501e-01,3.6883929101766695e-02,-7.3588693846694236e-03,1.2736284874192200e-02,1.2691585995725199e-01,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,2.3843305008762502e-03,4.4890517095570901e-03,-2.4774432031834720e-04
1.0700000000000000e+02,1.5000000000000000e+01,"1BDeNor08110015","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",-1.7662854140611025e-02,5.2958356380445692e-01,3.5953223292266098e+03,6.3241377827504698e+02,1.2760213110294301e+00,1.2763752634906201e+04,1.5023911593667199e+02,1.7359869426815697e-02,2.4052518200369299e-01,7.4857027225103904e-03,1.8639311571327499e-01,2.0233102900052398e+00,2.0176747129403898e+02,1.3151809381061801e-02,1.8110839768617001e-01,2.7593204890156301e+01,1.0768375799864301e-01,2.4460384280188600e-02,3.8027409278047404e-03,1.4778232156530799e-02,3.6175341299642595e-02,3.2734447011271999e-04,1.2424445940598599e-04,-7.7233565727603890e-04,-3.4542845134702182e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,-3.5272758610576189e-05,9.9965271524033806e-04,3.7350998395102300e-03,-9.1153143802060022e-05
1.0800000000000000e+02,1.6000000000000000e+01,"1BDeNor08120016","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",1.9832084513921898e-02,8.4971819539082605e-01,2.4553284311794300e+03,8.8312985493844803e+02,1.1609829726308801e+01,1.9664103684668200e+04,2.2411623878206100e+02,1.2625506423208900e-02,2.7036911529266400e-01,1.7087991075267202e-02,1.3674275681677001e-01,2.9724978882864104e+00,3.0290576481565500e+02,2.1372300950613599e-02,2.4213374163360601e-01,6.6395078384730102e+00,1.8745615775149801e-01,5.6896398320609699e-02,-2.2798991457957697e-03,7.8639371657473200e-03,9.3942227073943105e-02,-2.4049693864995036e-04,1.0052933844345700e-04,-7.7233565727603890e-04,3.7289682321600199e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,-3.5272758610576189e-05,5.9094673662220504e-04,1.8031760596639898e-02,2.1011290235031698e-04
1.0900000000000000e+02,1.7000000000000000e+01,"1BDeNor08120017","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",1.2317707163210199e-01,8.1426273663213100e-01,2.8596445104917302e+03,8.9068121674032909e+02,8.6849638858211997e-01,1.8473635346795203e+04,2.5081312590940598e+02,1.2279428722885599e-02,2.6988075934291300e-01,8.0674785332230485e-03,5.9427823383030799e-02,1.9606784168374900e+00,2.1078679620022899e+02,2.2387842836064799e-02,2.8050823468765301e-01,4.7332532934338801e+01,2.5420501194237699e-01,3.6266338194521804e-02,-2.2798991457957697e-03,1.8275942498453501e-02,9.7765915939679496e-02,4.2010914672695198e-04,5.0419367143967697e-04,-7.7233565727603890e-04,-3.4542845134702182e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,-3.5272758610576189e-05,1.4018352294437101e-03,1.2390338119063300e-02,2.8026658541586101e-04
1.1000000000000000e+02,1.8000000000000000e+01,"1BDeNor08120018","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",-1.7662854140611025e-02,-3.7725651095320495e-01,1.9044899848301002e+03,7.9964286034526401e+02,6.5738219835277700e-01,1.5885395751444099e+04,1.8063185439829601e+02,1.3331640308718600e-02,2.1052374432140700e-01,2.4866974095712900e-03,2.2277842164507601e-02,1.8535346124395600e+00,1.9100848131137300e+02,1.7561738662780199e-02,1.8017800628203198e-01,4.3982684914336502e+01,1.3072717676179998e-01,5.0112131713649900e-02,-2.2798991457957697e-03,2.5433588883559899e-02,3.8094661402251297e-02,-2.4049693864995036e-04,2.5139934341694698e-04,-7.7233565727603890e-04,-3.4542845134702182e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,-3.5272758610576189e-05,2.1298165806494904e-03,2.0758912369619600e-01,1.8260567993727501e-04
1.1100000000000000e+02,1.9000000000000000e+01,"1BDeNor08120019","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"05/20/09 00:00:00",1.6930348489851900e-02,6.5325346212662305e-01,2.7764756254642098e+03,8.8619749209933605e+02,4.1844965755611296e-01,2.0469710491902901e+04,2.4972359763945201e+02,-1.7092771926445992e-02,2.5976155200078899e-01,5.3009318726427697e-03,1.9030751354464703e-02,2.9686084240050601e+00,2.8188266192519501e+02,1.5740228288826801e-02,4.7609138890447200e-01,2.2075277079152798e+01,2.9132172074633700e-01,5.0018946242675805e-02,-7.3588693846694236e-03,1.4234145534807400e-02,6.3246614522418296e-02,-4.2265263130613728e-04,-6.0710616493328605e-04,-7.4188653900060422e-04,-3.4837099728594000e-04,-2.5690513180938983e-04,-2.7323579789258949e-04,-1.0689972871808412e-04,9.5312841905813392e-04,7.8414879618676596e-03,3.2206022241652898e-04
1.1200000000000000e+02,2.0000000000000000e+01,"1BDeNor08120020","NOR",1.6000000000000000e+01,5.0000000000000000e+00,"04/28/09 00:00:00",-1.7662854140611025e-02,4.5324903777083897e-01,1.7729735518304301e+03,7.8726951190030502e+02,3.8849442962047404e-01,1.5244416441568001e+04,1.6353672453360801e+02,-1.1785501241249755e-02,3.0783653792812798e-01,6.0016405808121908e-03,4.4621903330935096e-02,2.4532811129651901e+00,2.3709967873874498e+02,1.7300938488274100e-02,2.3926822499212802e-01,2.6471303032759302e+01,1.4516771741207798e-01,7.5506602701681802e-02,-2.2798991457957697e-03,2.6704121284567901e-02,3.1473616876355498e-02,4.9357310000761403e-04,4.7888206160765303e-04,-7.7233565727603890e-04,4.8039010350069697e-04,-3.4287593966331333e-04,-2.0231072635923280e-04,5.8973664678647801e-05,5.6037049333443898e-04,2.3414260708221799e-03,-9.1153143802060022e-05
1.1300000000000000e+02,1.0000000000000000e+00,"1BItSic08040001","SIC",1.9000000000000000e+01,5.0000000000000000e+00,"04/30/09 00:00:00",4.0059505155972501e-02,-4.9910078221741150e-01,1.8777301960605801e+03,7.6691727850196696e+02,1.4373681932301399e+00,1.5358184085242801e+04,1.4398118475624702e+02,2.1081660839001801e-02,2.3976929754543500e-01,-1.8078055615165041e-03,4.3053985270069602e-02,2.0786947166882399e+00,1.8439069279955601e+02,1.7369940758601699e-02,3.1593698074108401e-01,1.1620928432991899e+01,1.8172797185254799e-01,2.3687678398783600e-02,2.0293579997346903e-03,2.0017194436825602e-02,2.2844359188888601e-02,1.0413940536752699e-03,1.5197590147493500e-03,-6.8031804014740576e-04,-9.4810300073352039e-05,-2.3410909956684723e-04,-1.1273841736515530e-04,-1.2950167856054997e-04,-2.5995473019354729e-04,8.1049634232726007e-03,4.1622363179314397e-04
1.1400000000000000e+02,2.0000000000000000e+00,"1BItSic08040002","SIC",1.9000000000000000e+01,5.0000000000000000e+00,"04/30/09 00:00:00",-2.1708675488661205e-02,-4.9910078221741150e-01,1.6371375582174601e+03,7.8032838684842307e+02,5.9924598654108496e-01,1.6486857476259400e+04,1.4060419016172401e+02,-5.2343190109363797e-03,1.8460919582572502e-01,6.2327785575256598e-03,3.2225869491318497e-02,1.7433649924177801e+00,1.4045787916193399e+02,1.8550078788227602e-02,1.6804725924124900e-01,1.4470549685647500e+01,1.5904265053812400e-01,2.2372940721853200e-02,1.9042141179998399e-03,4.6584738317255001e-02,1.9360201899474901e-02,-4.9356777346176110e-04,-4.6333862643859050e-04,-6.8031804014740576e-04,-9.4810300073352039e-05,-2.3410909956684723e-04,-1.1273841736515530e-04,-1.2950167856054997e-04,3.9366601597580801e-04,2.1649869593773500e-03,-2.4436613052958040e-04
1.1500000000000000e+02,3.0000000000000000e+00,"1BItSic08040003","SIC",1.9000000000000000e+01,5.0000000000000000e+00,"04/30/09 00:00:00",3.9202008739781101e-02,-4.9910078221741150e-01,1.4197000385392100e+03,7.2455921830026398e+02,3.9853122032175703e-01,1.5075494169971100e+04,1.3415391886246601e+02,-5.2343190109363797e-03,1.7756796897578100e-01,5.5868970813736495e-03,2.1504291270278100e-02,1.5969208912973401e+00,1.3630420818217098e+02,1.8749354646498302e-02,2.0288764369172502e-01,1.2808086088680501e+01,1.1203572362178600e-01,1.2305161401722900e-02,-1.8304131246797812e-03,4.4574416362609198e-02,1.2371072787348700e-02,-4.9356777346176110e-04,-4.6333862643859050e-04,-6.8031804014740576e-04,-9.4810300073352039e-05,-2.3410909956684723e-04,-1.1273841736515530e-04,-1.2950167856054997e-04,-2.5995473019354729e-04,3.0975541472516000e-03,3.6612726785205802e-04
1.1600000000000000e+02,4.0000000000000000e+00,"1BItSic08040004","SIC",1.9000000000000000e+01,5.0000000000000000e+00,"04/30/09 00:00:00",3.0841350583446100e-02,-4.9910078221741150e-01,1.5013271339290400e+03,7.1373392339148700e+02,6.7112947248850108e-01,1.3650397122113300e+04,1.6368025745838401e+02,2.9636088076869700e-02,1.7660487146579701e-01,5.2667350783704202e-03,1.5544193577367001e-02,1.4474605694882201e+00,1.0906002608511801e+02,1.8611467444012101e-02,1.7992898520056499e-01,1.2038025717070500e+01,1.6315795138153699e-01,2.1542479924095498e-02,-1.8304131246797812e-03,3.4738428787592500e-02,2.6313995417421399e-02,-4.9356777346176110e-04,1.1445371033637400e-03,-6.8031804014740576e-04,-9.4810300073352039e-05,-2.3410909956684723e-04,1.4701434232321399e-04,-1.2950167856054997e-04,-2.5995473019354729e-04,7.1553013770749895e-03,3.0219183580813304e-04
1.1700000000000000e+02,5.0000000000000000e+00,"1BItSic08040005","SIC",1.9000000000000000e+01,5.0000000000000000e+00,"04/30/09 00:00:00",-2.1708675488661205e-02,-4.9910078221741150e-01,1.8095347603811902e+03,6.8624646496134710e+02,4.2770049182816700e-01,1.4521772144159400e+04,1.6652426417485901e+02,-5.2343190109363797e-03,1.4065345999647499e-01,4.3450219402284196e-03,1.4008572924515199e-02,1.3436397310900499e+00,1.2428398089088499e+02,1.8371984846316098e-02,1.8582223566827902e-01,7.0886576861393298e+00,2.9518181455854697e-01,2.3507091213306699e-02,2.1971548589311898e-03,1.3586900434616800e-02,4.8434616004657600e-02,-4.9356777346176110e-04,-4.6333862643859050e-04,-6.8031804014740576e-04,1.7131539895143700e-04,-2.3410909956684723e-04,-1.1273841736515530e-04,-1.2950167856054997e-04,6.1329621362274801e-04,2.4852353303238400e-03,-2.4436613052958040e-04
